Enzyme,Ligand,Energy,LB,UB,num_torsions
fold_cdulac_wt_palmitic_acid_model_4,Ferulic_Acid,-5.071,3.005,4.644,5
fold_cdulac_wt_palmitic_acid_model_4,Ferulic_Acid,-5.046,6.497,9.925,5
fold_cdulac_wt_palmitic_acid_model_4,Gallic_acid,-4.995,0.0,0.0,5
fold_cdulac_wt_palmitic_acid_model_4,Gallic_acid,-4.946,0.138,2.404,5
fold_cdulac_wt_palmitic_acid_model_4,Gallic_acid,-4.876,1.495,4.079,5
fold_cdulac_wt_palmitic_acid_model_4,Gallic_acid,-4.869,8.391,10.437,5
fold_cdulac_wt_palmitic_acid_model_4,Gallic_acid,-4.803,1.44,3.834,5
fold_cdulac_wt_palmitic_acid_model_4,Gallic_acid,-4.761,7.733,8.675,5
fold_cdulac_wt_palmitic_acid_model_4,Gallic_acid,-4.739,1.333,4.647,5
fold_cdulac_wt_palmitic_acid_model_4,Gallic_acid,-4.722,1.251,4.047,5
fold_cdulac_wt_palmitic_acid_model_4,Gallic_acid,-4.598,2.088,3.999,5
fold_cdulac_wt_palmitic_acid_model_4,Verytryl_Alcohol,-5.208,0.0,0.0,4
fold_cdulac_wt_palmitic_acid_model_4,Verytryl_Alcohol,-5.009,1.437,4.21,4
fold_cdulac_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.812,6.507,7.903,4
fold_cdulac_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.777,2.435,4.075,4
fold_cdulac_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.749,5.665,8.574,4
fold_cdulac_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.693,8.552,11.206,4
fold_cdulac_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.475,4.503,8.136,4
fold_cdulac_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.45,1.71,3.218,4
fold_cdulac_wt_palmitic_acid_model_4,Verytryl_Alcohol,-4.238,1.338,2.948,4
fold_cplip2_a333e_alphafold_model_4,4_Methoxyphenethyl_alcohol,-6.104,0.0,0.0,4
fold_cplip2_a333e_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.901,1.128,5.079,4
fold_cplip2_a333e_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.722,3.524,4.808,4
fold_cplip2_a333e_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.464,3.638,5.213,4
fold_cplip2_a333e_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.424,2.544,4.766,4
fold_cplip2_a333e_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.078,2.338,2.888,4
fold_cplip2_a333e_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.756,2.499,5.439,4
fold_cplip2_a333e_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.697,11.878,14.374,4
fold_cplip2_a333e_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.505,2.768,5.796,4
fold_cplip2_a333e_alphafold_model_4,Caffeic_Acid,-6.464,0.0,0.0,5
fold_cplip2_a333e_alphafold_model_4,Caffeic_Acid,-6.159,1.204,5.658,5
fold_cplip2_a333e_alphafold_model_4,Caffeic_Acid,-6.139,3.201,5.26,5
fold_cplip2_a333e_alphafold_model_4,Caffeic_Acid,-5.902,2.354,3.487,5
fold_cplip2_a333e_alphafold_model_4,Caffeic_Acid,-5.811,3.64,5.792,5
fold_cplip2_a333e_alphafold_model_4,Caffeic_Acid,-5.786,1.611,2.506,5
fold_cplip2_a333e_alphafold_model_4,Caffeic_Acid,-5.757,3.193,5.326,5
fold_cplip2_a333e_alphafold_model_4,Caffeic_Acid,-5.703,1.527,2.126,5
fold_cplip2_a333e_alphafold_model_4,Caffeic_Acid,-5.582,3.084,4.635,5
fold_cplip2_a333e_alphafold_model_4,Cinnamyl_alcohol,-7.23,0.0,0.0,3
fold_cplip2_a333e_alphafold_model_4,Cinnamyl_alcohol,-6.99,4.364,6.921,3
fold_cplip2_a333e_alphafold_model_4,Cinnamyl_alcohol,-6.856,4.274,6.542,3
fold_cplip2_a333e_alphafold_model_4,Cinnamyl_alcohol,-6.823,2.055,2.949,3
fold_cplip2_a333e_alphafold_model_4,Cinnamyl_alcohol,-6.714,2.27,3.501,3
fold_cplip2_a333e_alphafold_model_4,Cinnamyl_alcohol,-6.63,5.251,7.686,3
fold_cplip2_a333e_alphafold_model_4,Cinnamyl_alcohol,-6.4,4.522,6.412,3
fold_cplip2_a333e_alphafold_model_4,Cinnamyl_alcohol,-6.322,4.576,6.405,3
fold_cplip2_a333e_alphafold_model_4,Cinnamyl_alcohol,-6.116,5.259,6.656,3
fold_cplip2_a333e_alphafold_model_4,dimethoxybenzyl_alcohol,-6.349,0.0,0.0,4
fold_cplip2_a333e_alphafold_model_4,dimethoxybenzyl_alcohol,-6.322,3.132,4.027,4
fold_cplip2_a333e_alphafold_model_4,dimethoxybenzyl_alcohol,-6.14,1.657,5.694,4
fold_cplip2_a333e_alphafold_model_4,dimethoxybenzyl_alcohol,-5.801,1.681,3.371,4
fold_cplip2_a333e_alphafold_model_4,dimethoxybenzyl_alcohol,-5.635,2.43,6.481,4
fold_cplip2_a333e_alphafold_model_4,dimethoxybenzyl_alcohol,-5.521,1.776,3.405,4
fold_cplip2_a333e_alphafold_model_4,dimethoxybenzyl_alcohol,-5.378,2.491,2.826,4
fold_cplip2_a333e_alphafold_model_4,dimethoxybenzyl_alcohol,-5.26,2.635,6.005,4
fold_cplip2_a333e_alphafold_model_4,dimethoxybenzyl_alcohol,-5.14,2.893,4.738,4
fold_cplip2_a333e_alphafold_model_4,Ferulic_Acid,-6.371,0.0,0.0,5
fold_cplip2_a333e_alphafold_model_4,Ferulic_Acid,-6.216,3.133,5.407,5
fold_cplip2_a333e_alphafold_model_4,Ferulic_Acid,-6.19,1.499,5.742,5
fold_cplip2_a333e_alphafold_model_4,Ferulic_Acid,-5.933,2.472,5.82,5
fold_cplip2_a333e_alphafold_model_4,Ferulic_Acid,-5.88,2.485,3.476,5
fold_cplip2_a333e_alphafold_model_4,Ferulic_Acid,-5.715,10.508,13.312,5
fold_cplip2_a333e_alphafold_model_4,Ferulic_Acid,-5.609,1.291,2.665,5
fold_cplip2_a333e_alphafold_model_4,Ferulic_Acid,-5.581,2.079,6.068,5
fold_cplip2_a333e_alphafold_model_4,Ferulic_Acid,-5.502,1.529,6.069,5
fold_cplip2_a333e_alphafold_model_4,Gallic_acid,-5.48,0.0,0.0,5
fold_cplip2_a333e_alphafold_model_4,Gallic_acid,-5.431,1.114,4.404,5
fold_cplip2_a333e_alphafold_model_4,Gallic_acid,-5.423,1.109,3.899,5
fold_cplip2_a333e_alphafold_model_4,Gallic_acid,-5.347,1.927,3.494,5
fold_cplip2_a333e_alphafold_model_4,Gallic_acid,-5.288,2.996,5.169,5
fold_cplip2_a333e_alphafold_model_4,Gallic_acid,-5.132,1.534,4.288,5
fold_cplip2_a333e_alphafold_model_4,Gallic_acid,-5.08,1.741,2.212,5
fold_cplip2_a333e_alphafold_model_4,Gallic_acid,-5.067,2.378,3.32,5
fold_cplip2_a333e_alphafold_model_4,Gallic_acid,-4.938,2.141,5.274,5
fold_cplip2_a333e_alphafold_model_4,Verytryl_Alcohol,-5.773,0.0,0.0,4
fold_cplip2_a333e_alphafold_model_4,Verytryl_Alcohol,-5.602,1.24,4.079,4
fold_cplip2_a333e_alphafold_model_4,Verytryl_Alcohol,-5.496,2.73,4.483,4
fold_cplip2_a333e_alphafold_model_4,Verytryl_Alcohol,-5.283,2.573,3.516,4
fold_cplip2_a333e_alphafold_model_4,Verytryl_Alcohol,-5.276,3.384,5.42,4
fold_cplip2_a333e_alphafold_model_4,Verytryl_Alcohol,-4.914,2.182,5.127,4
fold_cplip2_a333e_alphafold_model_4,Verytryl_Alcohol,-4.911,4.146,5.649,4
fold_cplip2_a333e_alphafold_model_4,Verytryl_Alcohol,-4.9,1.487,2.904,4
fold_cplip2_a333e_alphafold_model_4,Verytryl_Alcohol,-4.56,6.028,9.483,4
fold_cplip2_a333e_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.756,0.0,0.0,4
fold_cplip2_a333e_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.477,12.407,16.041,4
fold_cplip2_a333e_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.465,13.447,17.284,4
fold_cplip2_a333e_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.459,13.061,16.348,4
fold_cplip2_a333e_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.244,11.093,14.062,4
fold_cplip2_a333e_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.158,1.589,2.381,4
fold_cplip2_a333e_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.03,8.077,11.666,4
fold_cplip2_a333e_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.994,3.259,3.981,4
fold_cplip2_a333e_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-4.994,1.105,5.165,4
fold_cplip2_a333e_palmitic_acid_model_4,Caffeic_Acid,-6.345,0.0,0.0,5
fold_cplip2_a333e_palmitic_acid_model_4,Caffeic_Acid,-6.092,1.686,6.251,5
fold_cplip2_a333e_palmitic_acid_model_4,Caffeic_Acid,-6.072,1.314,5.986,5
fold_cplip2_a333e_palmitic_acid_model_4,Caffeic_Acid,-5.987,10.748,13.612,5
fold_cplip2_a333e_palmitic_acid_model_4,Caffeic_Acid,-5.757,10.045,12.642,5
fold_cplip2_a333e_palmitic_acid_model_4,Caffeic_Acid,-5.743,10.371,12.576,5
fold_cplip2_a333e_palmitic_acid_model_4,Caffeic_Acid,-5.53,10.623,13.217,5
fold_cplip2_a333e_palmitic_acid_model_4,Caffeic_Acid,-5.376,10.667,14.16,5
fold_cplip2_a333e_palmitic_acid_model_4,Caffeic_Acid,-5.302,10.343,13.032,5
fold_cplip2_a333e_palmitic_acid_model_4,Cinnamyl_alcohol,-6.916,0.0,0.0,3
fold_cplip2_a333e_palmitic_acid_model_4,Cinnamyl_alcohol,-6.908,0.082,1.99,3
fold_cplip2_a333e_palmitic_acid_model_4,Cinnamyl_alcohol,-6.706,11.324,13.143,3
fold_cplip2_a333e_palmitic_acid_model_4,Cinnamyl_alcohol,-6.704,11.287,13.257,3
fold_cplip2_a333e_palmitic_acid_model_4,Cinnamyl_alcohol,-6.503,10.224,12.835,3
fold_cplip2_a333e_palmitic_acid_model_4,Cinnamyl_alcohol,-6.466,10.628,14.055,3
fold_cplip2_a333e_palmitic_acid_model_4,Cinnamyl_alcohol,-6.371,10.237,12.72,3
fold_cplip2_a333e_palmitic_acid_model_4,Cinnamyl_alcohol,-6.234,10.995,13.196,3
fold_cplip2_a333e_palmitic_acid_model_4,Cinnamyl_alcohol,-6.216,11.035,13.856,3
fold_cplip2_a333e_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.845,0.0,0.0,4
fold_cplip2_a333e_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.76,3.217,5.319,4
fold_cplip2_a333e_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.653,1.595,5.671,4
fold_cplip2_a333e_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.629,2.055,6.516,4
fold_cplip2_a333e_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.407,4.976,6.819,4
fold_cplip2_a333e_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.336,2.779,4.687,4
fold_cplip2_a333e_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.292,2.828,4.368,4
fold_cplip2_a333e_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.222,2.451,5.937,4
fold_cplip2_a333e_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.094,1.62,3.306,4
fold_cplip2_a333e_palmitic_acid_model_4,Ferulic_Acid,-6.351,0.0,0.0,5
fold_cplip2_a333e_palmitic_acid_model_4,Ferulic_Acid,-6.229,11.024,13.84,5
fold_cplip2_a333e_palmitic_acid_model_4,Ferulic_Acid,-6.183,10.197,13.143,5
fold_cplip2_a333e_palmitic_acid_model_4,Ferulic_Acid,-5.899,1.547,6.33,5
fold_cplip2_a333e_palmitic_acid_model_4,Ferulic_Acid,-5.831,3.298,7.998,5
fold_cplip2_a333e_palmitic_acid_model_4,Ferulic_Acid,-5.796,11.167,13.584,5
fold_cplip2_a333e_palmitic_acid_model_4,Ferulic_Acid,-5.665,1.596,6.56,5
fold_cplip2_a333e_palmitic_acid_model_4,Ferulic_Acid,-5.554,16.892,20.816,5
fold_cplip2_a333e_palmitic_acid_model_4,Ferulic_Acid,-5.415,12.187,13.937,5
fold_cplip2_a333e_palmitic_acid_model_4,Gallic_acid,-5.151,0.0,0.0,5
fold_cplip2_a333e_palmitic_acid_model_4,Gallic_acid,-5.13,7.525,9.604,5
fold_cplip2_a333e_palmitic_acid_model_4,Gallic_acid,-5.123,7.467,9.324,5
fold_cplip2_a333e_palmitic_acid_model_4,Gallic_acid,-5.088,0.096,2.403,5
fold_cplip2_a333e_palmitic_acid_model_4,Gallic_acid,-5.044,1.17,4.644,5
fold_cplip2_a333e_palmitic_acid_model_4,Gallic_acid,-4.99,1.842,3.583,5
fold_cplip2_a333e_palmitic_acid_model_4,Gallic_acid,-4.989,1.564,2.068,5
fold_cplip2_a333e_palmitic_acid_model_4,Gallic_acid,-4.988,1.577,2.841,5
fold_cplip2_a333e_palmitic_acid_model_4,Gallic_acid,-4.948,1.437,4.111,5
fold_cplip2_a333e_palmitic_acid_model_4,Verytryl_Alcohol,-5.356,0.0,0.0,4
fold_cplip2_a333e_palmitic_acid_model_4,Verytryl_Alcohol,-5.089,1.472,4.141,4
fold_cplip2_a333e_palmitic_acid_model_4,Verytryl_Alcohol,-4.915,1.562,3.218,4
fold_cplip2_a333e_palmitic_acid_model_4,Verytryl_Alcohol,-4.892,2.05,3.791,4
fold_cplip2_a333e_palmitic_acid_model_4,Verytryl_Alcohol,-4.822,5.764,8.774,4
fold_cplip2_a333e_palmitic_acid_model_4,Verytryl_Alcohol,-4.788,8.916,11.32,4
fold_cplip2_a333e_palmitic_acid_model_4,Verytryl_Alcohol,-4.723,2.649,3.212,4
fold_cplip2_a333e_palmitic_acid_model_4,Verytryl_Alcohol,-4.683,5.105,7.697,4
fold_cplip2_a333e_palmitic_acid_model_4,Verytryl_Alcohol,-4.604,6.002,8.355,4
fold_cplip2_e116l_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.765,0.0,0.0,4
fold_cplip2_e116l_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.697,3.661,4.953,4
fold_cplip2_e116l_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.588,1.079,5.028,4
fold_cplip2_e116l_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.954,2.922,4.922,4
fold_cplip2_e116l_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.752,1.439,2.56,4
fold_cplip2_e116l_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.734,1.628,2.05,4
fold_cplip2_e116l_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.59,6.25,9.223,4
fold_cplip2_e116l_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.581,11.336,14.41,4
fold_cplip2_e116l_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.45,4.406,8.408,4
fold_cplip2_e116l_alphafold_model_4,Caffeic_Acid,-6.666,0.0,0.0,5
fold_cplip2_e116l_alphafold_model_4,Caffeic_Acid,-6.09,1.143,5.706,5
fold_cplip2_e116l_alphafold_model_4,Caffeic_Acid,-5.979,3.916,6.003,5
fold_cplip2_e116l_alphafold_model_4,Caffeic_Acid,-5.974,2.676,3.757,5
fold_cplip2_e116l_alphafold_model_4,Caffeic_Acid,-5.737,9.867,12.217,5
fold_cplip2_e116l_alphafold_model_4,Caffeic_Acid,-5.728,3.218,5.495,5
fold_cplip2_e116l_alphafold_model_4,Caffeic_Acid,-5.401,2.913,3.919,5
fold_cplip2_e116l_alphafold_model_4,Caffeic_Acid,-5.235,3.852,4.971,5
fold_cplip2_e116l_alphafold_model_4,Caffeic_Acid,-4.909,5.619,6.87,5
fold_cplip2_e116l_alphafold_model_4,Cinnamyl_alcohol,-7.017,0.0,0.0,3
fold_cplip2_e116l_alphafold_model_4,Cinnamyl_alcohol,-6.92,0.201,1.999,3
fold_cplip2_e116l_alphafold_model_4,Cinnamyl_alcohol,-6.871,2.405,3.285,3
fold_cplip2_e116l_alphafold_model_4,Cinnamyl_alcohol,-6.863,2.388,3.751,3
fold_cplip2_e116l_alphafold_model_4,Cinnamyl_alcohol,-6.385,5.509,7.221,3
fold_cplip2_e116l_alphafold_model_4,Cinnamyl_alcohol,-6.2,4.66,6.739,3
fold_cplip2_e116l_alphafold_model_4,Cinnamyl_alcohol,-6.162,5.002,7.255,3
fold_cplip2_e116l_alphafold_model_4,Cinnamyl_alcohol,-6.151,4.904,6.967,3
fold_cplip2_e116l_alphafold_model_4,Cinnamyl_alcohol,-6.027,4.487,6.392,3
fold_cplip2_e116l_alphafold_model_4,dimethoxybenzyl_alcohol,-6.261,0.0,0.0,4
fold_cplip2_e116l_alphafold_model_4,dimethoxybenzyl_alcohol,-6.219,3.288,4.228,4
fold_cplip2_e116l_alphafold_model_4,dimethoxybenzyl_alcohol,-6.103,1.635,5.717,4
fold_cplip2_e116l_alphafold_model_4,dimethoxybenzyl_alcohol,-5.449,2.464,3.675,4
fold_cplip2_e116l_alphafold_model_4,dimethoxybenzyl_alcohol,-5.038,2.48,6.822,4
fold_cplip2_e116l_alphafold_model_4,dimethoxybenzyl_alcohol,-5.0,4.984,9.299,4
fold_cplip2_e116l_alphafold_model_4,dimethoxybenzyl_alcohol,-4.901,2.954,4.825,4
fold_cplip2_e116l_alphafold_model_4,dimethoxybenzyl_alcohol,-4.869,2.539,3.233,4
fold_cplip2_e116l_alphafold_model_4,dimethoxybenzyl_alcohol,-4.785,1.96,2.593,4
fold_cplip2_e116l_alphafold_model_4,Ferulic_Acid,-6.364,0.0,0.0,5
fold_cplip2_e116l_alphafold_model_4,Ferulic_Acid,-6.2,4.68,6.975,5
fold_cplip2_e116l_alphafold_model_4,Ferulic_Acid,-6.149,1.958,6.461,5
fold_cplip2_e116l_alphafold_model_4,Ferulic_Acid,-5.732,1.269,5.747,5
fold_cplip2_e116l_alphafold_model_4,Ferulic_Acid,-5.546,4.114,5.598,5
fold_cplip2_e116l_alphafold_model_4,Ferulic_Acid,-5.494,3.819,5.019,5
fold_cplip2_e116l_alphafold_model_4,Ferulic_Acid,-5.487,4.432,6.431,5
fold_cplip2_e116l_alphafold_model_4,Ferulic_Acid,-5.48,3.518,6.334,5
fold_cplip2_e116l_alphafold_model_4,Ferulic_Acid,-5.479,5.103,7.783,5
fold_cplip2_e116l_alphafold_model_4,Gallic_acid,-5.439,0.0,0.0,5
fold_cplip2_e116l_alphafold_model_4,Gallic_acid,-5.428,0.043,2.402,5
fold_cplip2_e116l_alphafold_model_4,Gallic_acid,-5.27,2.011,3.549,5
fold_cplip2_e116l_alphafold_model_4,Gallic_acid,-5.241,2.013,3.326,5
fold_cplip2_e116l_alphafold_model_4,Gallic_acid,-5.19,1.22,4.383,5
fold_cplip2_e116l_alphafold_model_4,Gallic_acid,-5.104,1.923,4.94,5
fold_cplip2_e116l_alphafold_model_4,Gallic_acid,-5.034,1.365,2.011,5
fold_cplip2_e116l_alphafold_model_4,Gallic_acid,-4.935,1.983,3.689,5
fold_cplip2_e116l_alphafold_model_4,Gallic_acid,-4.916,2.714,5.299,5
fold_cplip2_e116l_alphafold_model_4,Verytryl_Alcohol,-5.451,0.0,0.0,4
fold_cplip2_e116l_alphafold_model_4,Verytryl_Alcohol,-5.396,2.553,4.119,4
fold_cplip2_e116l_alphafold_model_4,Verytryl_Alcohol,-5.225,1.181,3.983,4
fold_cplip2_e116l_alphafold_model_4,Verytryl_Alcohol,-5.221,0.847,2.976,4
fold_cplip2_e116l_alphafold_model_4,Verytryl_Alcohol,-5.119,1.546,4.983,4
fold_cplip2_e116l_alphafold_model_4,Verytryl_Alcohol,-5.029,2.234,4.252,4
fold_cplip2_e116l_alphafold_model_4,Verytryl_Alcohol,-5.006,1.522,4.238,4
fold_cplip2_e116l_alphafold_model_4,Verytryl_Alcohol,-4.85,1.842,2.987,4
fold_cplip2_e116l_alphafold_model_4,Verytryl_Alcohol,-4.648,1.31,4.041,4
fold_cplip2_e116l_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.691,0.0,0.0,4
fold_cplip2_e116l_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.511,1.2,5.163,4
fold_cplip2_e116l_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.479,14.789,16.238,4
fold_cplip2_e116l_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.444,1.795,2.529,4
fold_cplip2_e116l_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.43,1.707,2.49,4
fold_cplip2_e116l_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.385,13.872,17.72,4
fold_cplip2_e116l_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.228,13.836,16.694,4
fold_cplip2_e116l_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.212,1.812,5.712,4
fold_cplip2_e116l_palmitic_acid_model_4,4_Methoxyphenethyl_alcohol,-5.149,2.747,4.376,4
fold_cplip2_e116l_palmitic_acid_model_4,Caffeic_Acid,-6.473,0.0,0.0,5
fold_cplip2_e116l_palmitic_acid_model_4,Caffeic_Acid,-6.411,9.872,12.279,5
fold_cplip2_e116l_palmitic_acid_model_4,Caffeic_Acid,-6.056,15.42,17.286,5
fold_cplip2_e116l_palmitic_acid_model_4,Caffeic_Acid,-6.001,8.197,10.178,5
fold_cplip2_e116l_palmitic_acid_model_4,Caffeic_Acid,-5.984,1.843,2.668,5
fold_cplip2_e116l_palmitic_acid_model_4,Caffeic_Acid,-5.799,15.188,16.712,5
fold_cplip2_e116l_palmitic_acid_model_4,Caffeic_Acid,-5.524,1.419,5.578,5
fold_cplip2_e116l_palmitic_acid_model_4,Caffeic_Acid,-5.518,4.642,5.834,5
fold_cplip2_e116l_palmitic_acid_model_4,Caffeic_Acid,-5.395,1.539,2.735,5
fold_cplip2_e116l_palmitic_acid_model_4,Cinnamyl_alcohol,-6.879,0.0,0.0,3
fold_cplip2_e116l_palmitic_acid_model_4,Cinnamyl_alcohol,-6.796,0.275,2.004,3
fold_cplip2_e116l_palmitic_acid_model_4,Cinnamyl_alcohol,-6.694,5.297,7.305,3
fold_cplip2_e116l_palmitic_acid_model_4,Cinnamyl_alcohol,-6.341,4.142,5.779,3
fold_cplip2_e116l_palmitic_acid_model_4,Cinnamyl_alcohol,-6.239,1.434,2.723,3
fold_cplip2_e116l_palmitic_acid_model_4,Cinnamyl_alcohol,-6.081,3.619,6.091,3
fold_cplip2_e116l_palmitic_acid_model_4,Cinnamyl_alcohol,-6.06,2.775,5.366,3
fold_cplip2_e116l_palmitic_acid_model_4,Cinnamyl_alcohol,-6.002,3.524,6.197,3
fold_cplip2_e116l_palmitic_acid_model_4,Cinnamyl_alcohol,-5.858,3.287,3.882,3
fold_cplip2_e116l_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-6.155,0.0,0.0,4
fold_cplip2_e116l_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.943,3.002,4.833,4
fold_cplip2_e116l_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.934,1.665,5.712,4
fold_cplip2_e116l_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.926,1.319,3.43,4
fold_cplip2_e116l_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.859,1.381,3.147,4
fold_cplip2_e116l_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.795,2.102,5.76,4
fold_cplip2_e116l_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.655,2.458,4.649,4
fold_cplip2_e116l_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.508,1.904,2.617,4
fold_cplip2_e116l_palmitic_acid_model_4,dimethoxybenzyl_alcohol,-5.507,2.156,5.629,4
fold_cplip2_e116l_palmitic_acid_model_4,Ferulic_Acid,-6.465,0.0,0.0,5
fold_cplip2_e116l_palmitic_acid_model_4,Ferulic_Acid,-6.323,10.229,13.073,5
fold_cplip2_e116l_palmitic_acid_model_4,Ferulic_Acid,-6.044,3.361,8.069,5
fold_cplip2_e116l_palmitic_acid_model_4,Ferulic_Acid,-6.043,10.943,13.379,5
fold_cplip2_e116l_palmitic_acid_model_4,Ferulic_Acid,-5.904,1.51,6.293,5
fold_cplip2_e116l_palmitic_acid_model_4,Ferulic_Acid,-5.655,11.32,14.601,5
fold_cplip2_e116l_palmitic_acid_model_4,Ferulic_Acid,-5.642,1.498,6.581,5
fold_cplip2_e116l_palmitic_acid_model_4,Ferulic_Acid,-5.505,12.677,15.258,5
fold_cplip2_e116l_palmitic_acid_model_4,Ferulic_Acid,-5.306,12.52,16.252,5
fold_cplip2_e116l_palmitic_acid_model_4,Gallic_acid,-5.129,0.0,0.0,5
fold_cplip2_e116l_palmitic_acid_model_4,Gallic_acid,-5.122,0.031,2.402,5
fold_cplip2_e116l_palmitic_acid_model_4,Gallic_acid,-5.049,4.391,6.362,5
fold_cplip2_e116l_palmitic_acid_model_4,Gallic_acid,-5.045,1.204,4.021,5
fold_cplip2_e116l_palmitic_acid_model_4,Gallic_acid,-5.012,4.371,6.421,5
fold_cplip2_e116l_palmitic_acid_model_4,Gallic_acid,-4.907,1.327,4.781,5
fold_cplip2_e116l_palmitic_acid_model_4,Gallic_acid,-4.792,1.339,4.017,5
fold_cplip2_e116l_palmitic_acid_model_4,Gallic_acid,-4.762,5.231,6.984,5
fold_cplip2_e116l_palmitic_acid_model_4,Gallic_acid,-4.679,2.239,4.653,5
fold_cplip2_e116l_palmitic_acid_model_4,Verytryl_Alcohol,-5.391,0.0,0.0,4
fold_cplip2_e116l_palmitic_acid_model_4,Verytryl_Alcohol,-5.159,0.867,2.844,4
fold_cplip2_e116l_palmitic_acid_model_4,Verytryl_Alcohol,-5.053,2.249,4.017,4
fold_cplip2_e116l_palmitic_acid_model_4,Verytryl_Alcohol,-4.757,2.307,4.331,4
fold_cplip2_e116l_palmitic_acid_model_4,Verytryl_Alcohol,-4.731,1.597,4.642,4
fold_cplip2_e116l_palmitic_acid_model_4,Verytryl_Alcohol,-4.565,2.412,4.323,4
fold_cplip2_e116l_palmitic_acid_model_4,Verytryl_Alcohol,-4.517,5.03,7.319,4
fold_cplip2_e116l_palmitic_acid_model_4,Verytryl_Alcohol,-4.459,2.82,4.998,4
fold_cplip2_e116l_palmitic_acid_model_4,Verytryl_Alcohol,-4.391,3.523,6.746,4
fold_cplip2_n164k_alphafold_model_4,4_Methoxyphenethyl_alcohol,-6.106,0.0,0.0,4
fold_cplip2_n164k_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.987,1.094,5.17,4
fold_cplip2_n164k_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.432,2.707,4.558,4
fold_cplip2_n164k_alphafold_model_4,4_Methoxyphenethyl_alcohol,-5.084,2.288,2.916,4
fold_cplip2_n164k_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.822,7.702,10.462,4
fold_cplip2_n164k_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.738,2.312,5.256,4
fold_cplip2_n164k_alphafold_model_4,4_Methoxyphenethyl_alcohol,-4.663,2.624,5.517,4
